system,dataset,repeat,MAPE,MAE,RMSE
batlik,france.csv,8,0.02442069065447399,0.0854591145833333,0.10883018186717806
batlik,france.csv,9,0.023745838814672064,0.08292803819444476,0.10739498910515254
batlik,france.csv,10,0.02371306061758694,0.08316718749999998,0.10848681771558934
batlik,france.csv,11,0.023129771001753868,0.07957390625000015,0.10286276758735001
batlik,france.csv,12,0.02367764395350988,0.08084613145660083,0.1057547380175189
batlik,france.csv,13,0.023266832842406156,0.08097427739946861,0.10385733995695985
batlik,france.csv,14,0.02449313270699256,0.083892862654321,0.10771966713249533
batlik,france.csv,15,0.023080233915750835,0.07869982638888913,0.10126891549990945
batlik,france.csv,16,0.02329579215825864,0.08069864662247517,0.10475338067028366
batlik,france.csv,17,0.02361911151599827,0.0821953993055557,0.10550997753882381
batlik,france.csv,18,0.023519015549213377,0.08120815972222191,0.10481500796211013
batlik,france.csv,19,0.023880211218753326,0.08172004340277782,0.10474907578214504
batlik,france.csv,20,0.024182851670958166,0.08091840277777791,0.10389757547332913
batlik,france.csv,21,0.02388179856568508,0.08396640625000028,0.10774523257773035
batlik,france.csv,22,0.023501621932994113,0.08205720041852363,0.10729921123753455
batlik,france.csv,23,0.022555717593498597,0.08037968750000025,0.1033659108173351
batlik,france.csv,24,0.023701397795997593,0.08306522604637522,0.1079078016889692
batlik,france.csv,25,0.02249967253320735,0.07771545138888897,0.10175666026352351
batlik,france.csv,26,0.023389888641172203,0.08146893638282289,0.10726166079702304
batlik,france.csv,27,0.024899871347592473,0.08801458333333356,0.11391869085009741
batlik,france.csv,28,0.023179694674313966,0.08081067708333314,0.10351814511083295
batlik,france.csv,29,0.022573639300679352,0.07911361219618053,0.10420786297150648
batlik,frisco.csv,0,0.03182762138984599,0.14778692695263657,0.1939090275034156
batlik,frisco.csv,1,0.03075719915422464,0.1417285312747651,0.18228427484285023
batlik,frisco.csv,2,0.032476671808821224,0.151156091620536,0.19101468585419534
batlik,frisco.csv,3,0.03239489848050805,0.1482460129000198,0.1890382708453949
batlik,frisco.csv,4,0.03260353872538804,0.15087320601851817,0.19353141309102548
batlik,frisco.csv,5,0.030641579653379374,0.14073255208333318,0.1802421445521081
batlik,frisco.csv,6,0.03257104881576646,0.14644762731481467,0.1849456178124597
batlik,frisco.csv,7,0.03143443370482847,0.1459577692934381,0.18374251930757715
batlik,frisco.csv,8,0.030957656404903444,0.14447824272840337,0.1838991226292241
batlik,frisco.csv,9,0.03185285707207233,0.14808989275255924,0.18855254108492042
batlik,frisco.csv,10,0.03193730314537634,0.1459324912747278,0.18273261328309223
